predio,comuna,latitud,longitud,score,nivel
HIJUELA 6 MAIPO,CURANILAHUE,-37.53592,-73.051265,43.0,MEDIO
LOS ALAMOS,NACIMIENTO,-37.380381,-72.719589,43.0,MEDIO
TRONGOL ALTO PARCELA 35,CURANILAHUE,-37.574434,-73.134718,96.0,CRÍTICO
HUAPE BURGOS,CURANILAHUE,-37.554051,-73.103918,67.0,ALTO
LOS GANZOS Y LOS CANELOS,NACIMIENTO,-37.412347,-72.736128,43.0,MEDIO
COLEGUAL Y ESQUINA CHICA,CURANILAHUE,-37.543194,-73.133798,100.0,CRÍTICO
HIJUELA LOS PATOS,NACIMIENTO,-37.45516,-72.904391,46.0,MEDIO
LIAS 1 Y 2,SANTA JUANA,-37.202282,-73.023995,33.0,MEDIO
TRONGOL ALTO HIJUELA 10,CURANILAHUE,-37.564575,-73.23611,100.0,CRÍTICO
EL MAITEN LOTE 1,CURANILAHUE,-37.570646,-73.099989,64.0,ALTO
MALLOA,NACIMIENTO,-37.476731,-72.812175,43.0,MEDIO
LARGA VISTA,NACIMIENTO,-37.450662,-72.970041,33.0,MEDIO
ESQUINA II,CURANILAHUE,-37.547828,-73.149494,100.0,CRÍTICO
SAN DARIO,NACIMIENTO,-37.455029,-72.960697,66.0,ALTO
SAN ROQUE HIJUELA 2,NACIMIENTO,-37.416352,-72.906723,42.0,MEDIO
LA QUILA,CURANILAHUE,-37.557293,-73.1639,100.0,CRÍTICO
QUINCAMAVIDA,NACIMIENTO,-37.411453,-72.685503,43.0,MEDIO
COIHUECO,QUILLECO,-37.456563,-72.021511,42.0,MEDIO
CURICHE EL LIBANO Y OTRO,QUILLECO,-37.53336,-72.063741,50.0,ALTO
SANTA EDELMIRA Y OTROS,QUILLECO,-37.433545,-71.759813,40.0,MEDIO
SAN MIGUEL,SANTA BARBARA,-37.58932,-72.091813,92.0,CRÍTICO
SAN ANDRES DE COREO,LOS ANGELES,-37.541102,-72.202747,28.0,MEDIO
SAN JOSE DE ARILAHUEN,SANTA BARBARA,-37.585419,-72.023322,82.0,CRÍTICO
EL ROBLE I Y RIO PARDO,QUILLECO,-37.522904,-72.092575,42.0,MEDIO
EL CORTIJO-LAS HORTENSIA,LOS ANGELES,-37.470359,-72.134559,20.0,BAJO
EL PINO - PARCELA 34A ARILAHUEN,SANTA BARBARA,-37.610941,-72.001633,82.0,CRÍTICO
LA ALFALFA,QUILLECO,-37.367799,-71.883984,50.0,ALTO
SANTA AMELIA DE DIMILHUE LOTE 1,SANTA BARBARA,-37.579318,-71.825035,74.0,ALTO
BUENA VISTA,SANTA BARBARA,-37.599766,-72.005008,82.0,CRÍTICO
LO ALVAREZ,QUILLECO,-37.424779,-71.838052,58.0,ALTO
DIMILHUE UNO-A,SANTA BARBARA,-37.572092,-71.807149,70.0,ALTO
SANTA ISABEL DE DIMILHUE,SANTA BARBARA,-37.574093,-71.843055,86.0,CRÍTICO
PARCELA 2 DE LOTE B DIMILHUE,SANTA BARBARA,-37.588,-71.797995,52.0,ALTO
EL SAUCE,SANTA BARBARA,-37.585366,-72.12493,100.0,CRÍTICO
LAS VINAS,SANTA BARBARA,-37.613698,-72.02721,90.0,CRÍTICO
PARLAMENTO,LOS ANGELES,-37.551307,-72.184825,90.0,CRÍTICO
CHOLGUAHUE,LOS ANGELES,-37.493654,-72.108976,18.0,BAJO
CHOLGUAGUE CHICO,QUILLECO,-37.513868,-72.120974,42.0,MEDIO
LA CENTINELA,SANTA BARBARA,-37.628228,-72.043899,90.0,CRÍTICO
LAS LUMAS,QUILLECO,-37.454753,-71.736465,36.0,MEDIO
EL OLIVILLO,QUILLECO,-37.469875,-71.767513,62.0,ALTO
LOS CUARTOS Y MILEO,QUILLECO,-37.412998,-71.745607,40.0,MEDIO
SANTA MARIA,YUNGAY,-37.099549,-71.893624,0.0,BAJO
SAN PEDRO LOTE DOS,PEMUCO,-36.918058,-72.317236,3.0,BAJO
PELEHUE HIJUELA 2 PARCELA 4,CHILLAN,-36.630973,-72.27393,27.0,MEDIO
EL MANZANO,NACIMIENTO,-37.524131,-72.663338,41.0,MEDIO
EL TOTORAL LOTE 1,SAN NICOLAS,-36.448035,-72.235731,6.0,BAJO
LOS HUALLES HIJUELA 3,CHANCO,-35.584982,-72.539457,0.0,BAJO
PARCELA 42 CALIBORO,SAN JAVIER,-35.667823,-71.796657,0.0,BAJO
SANTA ROSA LOTE B,NACIMIENTO,-37.524789,-72.676519,41.0,MEDIO
LOS PANGUES,PELLUHUE,-35.916806,-72.535049,0.0,BAJO
PARCELAS UNION MAITENES,RIO CLARO,-35.337652,-71.146323,0.0,BAJO
PARCELAS CASAS VIEJAS,RIO CLARO,-35.296862,-71.190454,0.0,BAJO
LORETO,SAN JAVIER,-35.486387,-72.098656,8.0,BAJO
SANTA LUCIA Y OTROS,SAN JAVIER,-35.537794,-72.061845,8.0,BAJO
SAN AGUSTIN BARRA,SAN JAVIER,-35.598452,-72.051902,0.0,BAJO
SANTA MARTA - VEGUILLAS,SAN JAVIER,-35.526863,-72.028441,0.0,BAJO
PICHAMAN,CONSTITUCION,-35.460939,-72.124891,8.0,BAJO
LAGUNILLA DE PEREZ,CONSTITUCION,-35.521042,-72.457582,12.0,BAJO
PUEBLECILLO,CHANCO,-35.583114,-72.446726,12.0,BAJO
LA COLONIA LOTE 4,TUCAPEL,-37.226696,-71.839091,8.0,BAJO
LOS COPIHUES PARCELA 1,MULCHEN,-37.829502,-72.360726,100.0,CRÍTICO
EL ROSEDAL,EL CARMEN,-36.94553,-71.790387,0.0,BAJO
CHOLGUAN GRANDE Y OTROS,YUNGAY,-37.158539,-71.91442,0.0,BAJO
EL PARRON LOTE A,TUCAPEL,-37.21334,-71.887725,8.0,BAJO
ALUPENHUE,MOLINA,-35.241599,-71.098534,0.0,BAJO
ENTRE RIOS,COLBUN,-35.788957,-71.503452,0.0,BAJO
RESTO DEL BOSQUE,LINARES,-36.136939,-71.348707,0.0,BAJO
SANTA INES,PARRAL,-36.28386,-71.634148,0.0,BAJO
EMPEDRADO,EMPEDRADO,-35.605548,-72.278423,12.0,BAJO
HIJUELAS 1 Y 2 LORA,LICANTEN,-35.019129,-72.081148,0.0,BAJO
LOS TREILES,CUREPTO,-35.114014,-72.045336,0.0,BAJO
LA CAMELIA,NACIMIENTO,-37.347197,-72.79787,43.0,MEDIO
PUNTA DE ROBLES LOTE UNO,RIO CLARO,-35.279843,-71.163577,0.0,BAJO
EL MAÑIO,YUNGAY,-37.067192,-72.0352,4.0,BAJO
SANTA FILOMENA Y OTROS 2,NACIMIENTO,-37.363227,-72.904944,9.0,BAJO
PARCELA 41 CASAS VIEJAS,RIO CLARO,-35.297571,-71.162894,0.0,BAJO
EL SAUCE III,CHANCO,-35.607075,-72.474192,4.0,BAJO
PARCELA 3B PURQUILIRQUE,CHANCO,-35.775635,-72.51312,0.0,BAJO
RINCON DE VINCO,CONSTITUCION,-35.311607,-72.269023,0.0,BAJO
HUALLE MOCHO,CONSTITUCION,-35.506748,-72.442361,12.0,BAJO
ÑIPILCO LOTE 1,YUNGAY,-37.137775,-71.868345,0.0,BAJO
SAN PEDRO Y OTRO,NACIMIENTO,-37.540137,-72.695704,41.0,MEDIO
EL DIUQUIN (VUELO),CONSTITUCION,-35.439634,-72.438781,8.0,BAJO
EL DIUQUIN (USUFRUCTO),CONSTITUCION,-35.439634,-72.438781,8.0,BAJO
SANTA ROSA,TUCAPEL,-37.192979,-71.848822,8.0,BAJO
EL PINO LOTE A,QUILLECO,-37.53959,-72.099904,48.0,MEDIO
"CHICA ESTANCIA LOTES A,B,C",RIO CLARO,-35.276596,-71.31321,0.0,BAJO
HUAIHUE,SAN NICOLAS,-36.428136,-72.244334,6.0,BAJO
FUENTE DE AGUA,MOLINA,-35.27222,-71.142389,0.0,BAJO
PARCELAS CASAS VIEJAS Y OTRO,RIO CLARO,-35.276494,-71.185628,0.0,BAJO
ALTO ORIENTE LOTE 2,COBQUECURA,-36.050521,-72.723516,0.0,BAJO
MALVEN COLHUE,MULCHEN,-37.731256,-72.399711,100.0,CRÍTICO
POZO DE ORO PC-19 LT-B,TRAIGUEN,-38.131673,-72.73927,100.0,CRÍTICO
PISAGUA,SANTA BARBARA,-37.66945,-71.916756,76.0,CRÍTICO
EL CARMEN,SANTA BARBARA,-37.704714,-71.739243,72.0,ALTO
HUACHI,SANTA BARBARA,-37.647066,-71.77729,44.0,MEDIO
SAN RAMON,MULCHEN,-37.832283,-72.021576,94.0,CRÍTICO
LA TRANQUERA,MULCHEN,-37.945114,-72.105447,100.0,CRÍTICO
STA. CRISTINA Y OTROS,MULCHEN,-37.867595,-72.109042,100.0,CRÍTICO
SAN JOSE PONIENTE,MULCHEN,-37.871758,-72.243801,100.0,CRÍTICO
STA. CATALINA,MULCHEN,-37.803025,-72.17412,100.0,CRÍTICO
VERDUN,MULCHEN,-37.776648,-72.24246,100.0,CRÍTICO
SANTA INES,MULCHEN,-37.820974,-72.00981,94.0,CRÍTICO
SAN JOSE ORIENTE,MULCHEN,-37.876002,-72.21395,100.0,CRÍTICO
EL MIRADOR,MULCHEN,-37.854413,-72.229955,100.0,CRÍTICO
HUALLENCO,MULCHEN,-37.856171,-72.120654,100.0,CRÍTICO
SANTA TERESA,MULCHEN,-37.833136,-72.090436,100.0,CRÍTICO
BELLAVISTA,MULCHEN,-37.852719,-72.214107,100.0,CRÍTICO
EL PEUMAL,MULCHEN,-37.853778,-72.165287,100.0,CRÍTICO
SANTA SOFIA,MULCHEN,-37.779894,-72.157443,100.0,CRÍTICO
EL RETIRO Y EL PORVENIR,MULCHEN,-37.815506,-72.043941,94.0,CRÍTICO
EL PRADO A y B,MULCHEN,-37.933561,-72.14878,100.0,CRÍTICO
EL ROSARIO DE LINGUES,MULCHEN,-37.94364,-72.052157,100.0,CRÍTICO
LAS ACACIAS,MULCHEN,-37.894684,-72.17167,100.0,CRÍTICO
SAN ANTONIO,LONCOCHE,-39.283313,-72.669786,84.0,CRÍTICO
LA CUESTA,LUMACO,-38.255184,-73.124294,100.0,CRÍTICO
CALCOY Y OTROS,LUMACO,-38.35318,-73.279949,100.0,CRÍTICO
EL CARMEN,LONCOCHE,-39.306911,-72.63081,84.0,CRÍTICO
LA MINA Y OTROS,LONCOCHE,-39.337184,-72.616672,100.0,CRÍTICO
LINCURA,LUMACO,-38.392697,-73.297743,100.0,CRÍTICO
EL MARINO Y OTROS,LONCOCHE,-39.299424,-72.736358,76.0,CRÍTICO
LA MARIPOSA,LUMACO,-38.322374,-73.137807,100.0,CRÍTICO
EL PEDERNAL,SANTA BARBARA,-37.604733,-72.057916,96.0,CRÍTICO
MANZANAR,QUILLECO,-37.506453,-71.726316,36.0,MEDIO
SANTA EMILIA OESTE VIVER,LOS ANGELES,-37.479453,-72.274269,12.0,BAJO
PENABLANCA,SANTA BARBARA,-37.589605,-71.741877,38.0,MEDIO
LA CASTELLANA Y SAN PEDR,SANTA BARBARA,-37.735611,-71.697266,86.0,CRÍTICO
SAN SEBASTIAN DE LLANO B,LOS ANGELES,-37.573213,-72.173325,72.0,ALTO
SAN MIGUEL,SANTA BARBARA,-37.547708,-71.794299,38.0,MEDIO
RAMADILLAS,QUILLECO,-37.495432,-71.733055,36.0,MEDIO
LOS LAURELES,SANTA BARBARA,-37.632727,-72.031541,90.0,CRÍTICO
EL QUILLAY Y EL ROBLE,SANTA BARBARA,-37.644127,-72.03432,100.0,CRÍTICO
PARCELA 34B ARILAHUEN,SANTA BARBARA,-37.620954,-72.004138,90.0,CRÍTICO
SANTA ROSA,QUILLECO,-37.386373,-71.829381,58.0,ALTO
LOS CEREZOS,SANTA BARBARA,-37.656483,-71.69371,56.0,ALTO
LOS CRISANTEMOS,QUILLECO,-37.400565,-71.944302,42.0,MEDIO
VEGAS DE SANTA EDELMIRA,QUILLECO,-37.425679,-71.780352,58.0,ALTO
EL LAUREL,QUILLECO,-37.382916,-71.804943,58.0,ALTO
PARCELA 23 Y 24 ARILAHUEN,SANTA BARBARA,-37.639132,-71.946127,86.0,CRÍTICO
SANTA IRENE,QUILLECO,-37.53215,-72.08658,42.0,MEDIO
LOS CUARTOS-LOS CRISTALE,LOS ANGELES,-37.596393,-72.230232,80.0,CRÍTICO
PENAS VERDES Y EL BOLICH,MULCHEN,-37.970715,-72.055191,100.0,CRÍTICO
SAN LUIS DE MICAUQUEN,MULCHEN,-37.816605,-72.362284,100.0,CRÍTICO
EL MIRADOR,MULCHEN,-37.631853,-72.256999,86.0,CRÍTICO
PARCELA 4 LOTE CONCHA,MULCHEN,-37.669253,-72.221099,100.0,CRÍTICO
LAS MALVINAS Y OTROS,MULCHEN,-37.942571,-71.930269,70.0,ALTO
PARCELA 129 QUILAPALO,QUILACO,-37.828249,-71.916613,40.0,MEDIO
PICHIBUREO SUR,MULCHEN,-37.863196,-71.948192,40.0,MEDIO
RUCALEMU,EL CARMEN,-36.876485,-71.799983,0.0,BAJO
SAN EMILIO,CAUQUENES,-35.82322,-72.209384,0.0,BAJO
SANTA FILOMENA,NACIMIENTO,-37.411893,-72.710264,43.0,MEDIO
HIJUELA 2 SANTA CLEMENTINA Y OTRO,YUNGAY,-37.173692,-71.935201,12.0,BAJO
LA LOMA Y LOMA DE MAYO,CONSTITUCION,-35.443124,-72.412212,8.0,BAJO
SAN TOLENTINO Y SANTA DELIA,PEMUCO,-37.027098,-71.805585,0.0,BAJO
EL CASTAÑO,NACIMIENTO,-37.500435,-72.883433,43.0,MEDIO
LAS POLILLAS,CHANCO,-35.589095,-72.576059,0.0,BAJO
EL CASTAÑO 2,YUNGAY,-37.079813,-72.012087,4.0,BAJO
EL QUILLAY,EMPEDRADO,-35.524964,-72.343888,12.0,BAJO
PANQUEQUILLO,YUNGAY,-37.093733,-71.914611,0.0,BAJO
LOTE A1 TEQUEL,CAUQUENES,-36.10289,-72.341302,0.0,BAJO
PAINOME,CAUQUENES,-36.183928,-72.305759,0.0,BAJO
BELLA VISTA,CHANCO,-35.703781,-72.482587,0.0,BAJO
EL LLEUQUE LOTE 3,YUNGAY,-37.099951,-71.880901,0.0,BAJO
CERRO ALTO,CONSTITUCION,-35.351443,-72.416862,0.0,BAJO
ROCAS DE CONSTITUCION,CONSTITUCION,-35.363816,-72.39193,8.0,BAJO
EL PERAL,CONSTITUCION,-35.366473,-72.420282,0.0,BAJO
MAGUILLIN,CONSTITUCION,-35.377533,-72.461053,0.0,BAJO
EL ROSAL,CONSTITUCION,-35.393439,-72.404213,8.0,BAJO
EL PARRON SECTOR 2,CONSTITUCION,-35.527338,-72.533496,0.0,BAJO
PORVENIR CHICO,CONSTITUCION,-35.50955,-72.515324,0.0,BAJO
PELLINES I,CONSTITUCION,-35.496378,-72.484234,8.0,BAJO
SAN PEDRO Y LAS CANAS I,CONSTITUCION,-35.473175,-72.433783,12.0,BAJO
SAN PEDRO Y LAS CANAS II,CONSTITUCION,-35.486378,-72.394584,12.0,BAJO
SAN PEDRO Y LAS CANAS III,CONSTITUCION,-35.480171,-72.466481,8.0,BAJO
SAN PEDRO Y LAS CANAS IV,EMPEDRADO,-35.516775,-72.39196,12.0,BAJO
EL GUANACO,CONSTITUCION,-35.473503,-72.37289,12.0,BAJO
SANTA JULIA,CONSTITUCION,-35.452682,-72.456948,8.0,BAJO
PELLINES II,EMPEDRADO,-35.539464,-72.279428,12.0,BAJO
EL HUILLIN,EMPEDRADO,-35.55136,-72.230101,12.0,BAJO
CALABOZO,CONSTITUCION,-35.484763,-72.128836,12.0,BAJO
SIERRA ALEGRE,EMPEDRADO,-35.603651,-72.329055,12.0,BAJO
LAS MERCEDES,EMPEDRADO,-35.618682,-72.340981,12.0,BAJO
COMPLEJO EMPEDRADO,EMPEDRADO,-35.649807,-72.317994,12.0,BAJO
SAN AGUSTIN Y SANTA ANGELA,CAUQUENES,-35.932031,-72.125507,0.0,BAJO
SAN FRANCISCO VIII,CAUQUENES,-35.788963,-72.260099,0.0,BAJO
SAN LORENZO,CAUQUENES,-35.890731,-72.428064,0.0,BAJO
PURAPEL,SAN JAVIER,-35.560437,-72.073209,8.0,BAJO
BOTACURA,SAN JAVIER,-35.63055,-71.928547,0.0,BAJO
SANTA ELENA,SAN JAVIER,-35.665851,-71.926457,0.0,BAJO
TALPEN RESTO LOTE A,CONSTITUCION,-35.243278,-72.27927,0.0,BAJO
EL LITRE,CHANCO,-35.589306,-72.420867,12.0,BAJO
PROBOSTE,EMPEDRADO,-35.551779,-72.384011,12.0,BAJO
GALUMAVIDA,EMPEDRADO,-35.572448,-72.382293,12.0,BAJO
SAN ANTONIO DE ELOCOYAN,LONCOCHE,-39.322221,-72.652436,88.0,CRÍTICO
PULMAHUE,LONCOCHE,-39.426436,-72.484267,100.0,CRÍTICO
CASCADA,LONCOCHE,-39.449062,-72.499901,100.0,CRÍTICO
EL SOL,LONCOCHE,-39.285786,-72.705547,84.0,CRÍTICO
LAS MALOCAS,LONCOCHE,-39.3328,-72.37209,47.0,MEDIO
LA MANANA,LONCOCHE,-39.29747,-72.642581,84.0,CRÍTICO
LAS LILAS LOTE 3 A1,LONCOCHE,-39.380709,-72.621937,100.0,CRÍTICO
LEMUNANTU,LONCOCHE,-39.481457,-72.335487,56.0,ALTO
SANTA IRENE Y OTROS,TRAIGUEN,-38.125634,-72.595756,100.0,CRÍTICO
PARCELA 5 ESTRELLA REGIONAL,TRAIGUEN,-38.189995,-72.639029,100.0,CRÍTICO
HIJUELA LA SUERTE LOTE 2,MULCHEN,-37.815394,-72.050233,100.0,CRÍTICO
PARCELA 20 SANTA TERESA LOTE A-1,MULCHEN,-37.844242,-72.073821,100.0,CRÍTICO
PARCELA 3 CAMPO LINDO,MULCHEN,-37.82965,-72.171725,100.0,CRÍTICO
PARCELA 20 SANTA TERESA LOTE A-3,MULCHEN,-37.842132,-72.0782,100.0,CRÍTICO
CAMELLONES,NACIMIENTO,-37.460974,-72.707521,43.0,MEDIO
CARMEN ALTO,NACIMIENTO,-37.427089,-72.722637,43.0,MEDIO
CERRO ALTO,NACIMIENTO,-37.55064,-72.726057,41.0,MEDIO
CORDILLERA,NACIMIENTO,-37.450613,-72.712183,43.0,MEDIO
LAS OSTRAS,LUMACO,-38.359429,-73.031584,100.0,CRÍTICO
SAN RAMON LOTE A,MARIQUINA,-39.313903,-72.87244,44.0,MEDIO
QUICHAMAHUIDA LOTE A,TRAIGUEN,-38.283161,-72.571407,100.0,CRÍTICO
LA NEGRA,TRAIGUEN,-38.295805,-72.732667,100.0,CRÍTICO
IDAICO,LUMACO,-38.225309,-73.109081,100.0,CRÍTICO
LA INVERNADA,TRAIGUEN,-38.297546,-72.728225,100.0,CRÍTICO
PARCELA 88 RELUN LOTE 1,LUMACO,-38.25193,-73.198839,100.0,CRÍTICO
SANTA FILOMENA,LONCOCHE,-39.297008,-72.841583,50.0,ALTO
LA PUNTILLA,MULCHEN,-37.883889,-71.917764,32.0,MEDIO
PARCELA 132 QUILAPALOS Y OTROS,QUILACO,-37.83566,-71.882421,60.0,ALTO
SAN MARTIN,MULCHEN,-37.994062,-72.065395,100.0,CRÍTICO
PICHIBUREO II,MULCHEN,-37.85415,-71.918236,40.0,MEDIO
SANTA EMA,MULCHEN,-37.942314,-72.024845,100.0,CRÍTICO
CASAS DE PICHIBUREO,MULCHEN,-37.804006,-71.984269,72.0,ALTO
PARCELA LOTE A,MULCHEN,-37.729782,-72.263187,100.0,CRÍTICO
EL MAQIO HIJUELA 5,MULCHEN,-37.806644,-72.076904,100.0,CRÍTICO
EL MANIO HIJUELA 1 Y 2,MULCHEN,-37.788707,-72.095227,100.0,CRÍTICO
QUILAMALVEN,MULCHEN,-37.755889,-72.422036,100.0,CRÍTICO
LOS PINOS,MULCHEN,-37.776818,-72.410109,100.0,CRÍTICO
SELVA NEGRA,MULCHEN,-37.770403,-72.388225,100.0,CRÍTICO
SAN LUIS DE QUIMPO,MULCHEN,-37.817607,-72.376774,100.0,CRÍTICO
MICAUQUEN,MULCHEN,-37.818695,-72.359613,100.0,CRÍTICO
SANTA LUISA,MULCHEN,-37.808399,-72.289433,100.0,CRÍTICO
SAN ANDRES,MULCHEN,-37.822019,-72.299177,100.0,CRÍTICO
EL MEMBRILLO,MULCHEN,-37.803041,-72.290685,100.0,CRÍTICO
SAN LUIS,MULCHEN,-37.790295,-72.294233,100.0,CRÍTICO
TIERRAS PARA CHILE PARCELA 21,QUILACO,-37.674376,-72.105848,100.0,CRÍTICO
TIERRAS PARA CHILE PARC.35-36-37-39,QUILACO,-37.689797,-72.081973,100.0,CRÍTICO
SAN PEDRO PARCELA 7,MULCHEN,-37.764171,-71.991363,72.0,ALTO
LAS MARAVILLAS,MULCHEN,-37.917759,-72.055534,100.0,CRÍTICO
SANTA ELENA,MULCHEN,-37.846527,-72.186099,100.0,CRÍTICO
CHORRILLOS Y P.1 EL CISNE LOTES 5 Y 6,MULCHEN,-37.932518,-72.075304,100.0,CRÍTICO
EL LAUREL,MULCHEN,-37.775664,-72.116209,100.0,CRÍTICO
EL CISNE PARCELA 2,MULCHEN,-37.949819,-72.084793,100.0,CRÍTICO
EL CISNE PARCELA 9,MULCHEN,-37.990309,-72.102418,100.0,CRÍTICO
SANTA CAROLINA,LONCOCHE,-39.437766,-72.547446,100.0,CRÍTICO
PARCELAS SANTA ANA,LONCOCHE,-39.266389,-72.62006,92.0,CRÍTICO
RUCALHUE,LOS LAGOS,-39.994022,-72.453779,4.0,BAJO
SAN ANTONIO 3,LANCO,-39.567337,-72.613297,100.0,CRÍTICO
EL SOTILLO 2,LANCO,-39.617879,-72.573003,100.0,CRÍTICO
PANQUINILAHUE,LANCO,-39.548332,-72.610011,92.0,CRÍTICO
LAS MINAS Y OTROS,LANCO,-39.551133,-72.615571,92.0,CRÍTICO
EL SOTILLO 1,LANCO,-39.588537,-72.612413,98.0,CRÍTICO
PARCELA 7 PURAPEL,SAN JAVIER,-35.693425,-72.020863,0.0,BAJO
SAN VICENTE-EL QUILLAY,EL CARMEN,-36.860007,-71.706324,0.0,BAJO
SAN JUAN DE RARINCO LOTE 1,LOS ANGELES,-37.398556,-72.363969,6.0,BAJO
VALDIVIA,CONSTITUCION,-35.225282,-72.251375,0.0,BAJO
CATIMAY,MULCHEN,-37.829481,-72.121591,100.0,CRÍTICO
TUTUCURA,PENCAHUE,-35.294931,-71.735463,0.0,BAJO
LA GRANJA,CAUQUENES,-35.922173,-72.246282,0.0,BAJO
LA GRANJA 2,CAUQUENES,-35.93075,-72.251919,0.0,BAJO
RANCHO ENTRE RIOS,LOS ANGELES,-37.369929,-72.395265,6.0,BAJO
LAGUNILLAS,LONGAVI,-36.188111,-71.428852,0.0,BAJO
EL PINO I,LOS ANGELES,-37.250284,-72.457913,0.0,BAJO
SANTA JOVINA,TRAIGUEN,-38.156767,-72.550338,100.0,CRÍTICO
EL FORTIN,TRAIGUEN,-38.122234,-72.573897,100.0,CRÍTICO
SAN BENITO,TRAIGUEN,-38.119876,-72.567151,100.0,CRÍTICO
PALOMAR,TRAIGUEN,-38.129393,-72.564005,100.0,CRÍTICO
PARCELA 8 ANCUD,QUILACO,-37.712115,-71.969996,72.0,ALTO
EL PELADO Y LOS NOGALES LOTE 1,CAUQUENES,-36.117586,-72.1883,0.0,BAJO
SANTA ROSA,SAN JAVIER,-35.506612,-71.882923,0.0,BAJO
EL PELADO Y LOS NOGALES 2,CAUQUENES,-36.109516,-72.185445,0.0,BAJO
LAS QUILAS Y OTROS,QUILLECO,-37.47014,-71.820929,62.0,ALTO
SANTA JULIA,LOS ANGELES,-37.531653,-72.46954,10.0,BAJO
SANTA LUISA Y SANTA TERESA,CHILLAN,-36.621554,-72.338446,15.0,BAJO
LAS TABLAS,PARRAL,-36.334734,-71.488527,0.0,BAJO
LA QUEBRADA,SAN JAVIER,-35.55092,-71.904083,0.0,BAJO
HIJUELA 5 CASAS DE CALIBORO,SAN JAVIER,-35.808993,-71.888614,0.0,BAJO
AMPLIA VISTA (CU),MULCHEN,-37.649454,-72.363678,75.0,CRÍTICO
PARCELA 7 CHUMULCO,MULCHEN,-37.796032,-72.275173,100.0,CRÍTICO
PILIN PICHICULLIN,VALDIVIA,-39.658408,-73.316471,26.0,MEDIO
LOS VENADOS Y LOS LINGUES,MARIQUINA,-39.491864,-73.108411,20.0,BAJO
LA INVERNADA,NEGRETE,-37.642289,-72.625727,86.0,CRÍTICO
LA SUERTE,NACIMIENTO,-37.532513,-72.715192,41.0,MEDIO
LOS BARROS,NACIMIENTO,-37.590695,-72.945364,55.0,ALTO
MARIMAN,NEGRETE,-37.617972,-72.513701,18.0,BAJO
MENIR,NACIMIENTO,-37.56951,-72.77271,41.0,MEDIO
NIMAHUE,NACIMIENTO,-37.472022,-72.768835,43.0,MEDIO
PICHUN,NACIMIENTO,-37.500798,-72.757816,43.0,MEDIO
LAS NIEVES Y OTROS,NACIMIENTO,-37.525918,-72.652801,41.0,MEDIO
POCO A POCO,NACIMIENTO,-37.430124,-72.749426,43.0,MEDIO
ROBLE HUACHO,NACIMIENTO,-37.568976,-72.73152,41.0,MEDIO
CERRO ALTO 2,NACIMIENTO,-37.460238,-72.723545,43.0,MEDIO
SAN ANTONIO HIJUELA 1,NACIMIENTO,-37.495514,-72.724076,37.0,MEDIO
SAN MIGUEL,NACIMIENTO,-37.521848,-72.705097,41.0,MEDIO
SAN PEDRO DE CARRIZAL,NACIMIENTO,-37.584942,-72.659515,41.0,MEDIO
SAN PEDRO DE MENIR,NACIMIENTO,-37.534603,-72.759641,37.0,MEDIO
SAN PEDRO DE PICHUN,NACIMIENTO,-37.523182,-72.78592,37.0,MEDIO
SANTA ADRIANA,NACIMIENTO,-37.565673,-72.817735,37.0,MEDIO
SIETE ARBOLES,NACIMIENTO,-37.47009,-72.877933,43.0,MEDIO
EL INFIERNILLO,NACIMIENTO,-37.544728,-72.739697,41.0,MEDIO
LOS ROBLES,NACIMIENTO,-37.519599,-72.896041,43.0,MEDIO
EL MILAGRO Y OTROS,NACIMIENTO,-37.505642,-72.873874,43.0,MEDIO
LOS CANELOS,NACIMIENTO,-37.512033,-72.8964,43.0,MEDIO
LOS LAURELES,NACIMIENTO,-37.528901,-72.896801,37.0,MEDIO
MONTE REDONDO,LUMACO,-38.197124,-73.043698,100.0,CRÍTICO
SAN PEDRO DE COLPI B,TRAIGUEN,-38.297044,-72.725129,100.0,CRÍTICO
PARCELA 100 LAS CARPAS,LUMACO,-38.216445,-73.068093,100.0,CRÍTICO
DON SIXTO,LUMACO,-38.343702,-73.021562,100.0,CRÍTICO
DON FELIDOR,LUMACO,-38.358987,-73.05562,100.0,CRÍTICO
PARCELA 87 RELUN,LUMACO,-38.239833,-73.189858,100.0,CRÍTICO
QUECHEREGUAS,TRAIGUEN,-38.169698,-72.57875,100.0,CRÍTICO
DON FELINO LOTE A,LUMACO,-38.322103,-73.09321,100.0,CRÍTICO
SANTA IRIA,LUMACO,-38.329287,-72.973384,100.0,CRÍTICO
EL LEON,LUMACO,-38.34681,-73.030697,100.0,CRÍTICO
SAN FLORENCIO,LUMACO,-38.330115,-73.260946,100.0,CRÍTICO
SAN PEDRO DE COLPI,TRAIGUEN,-38.298244,-72.723833,100.0,CRÍTICO
LAS SETENTA,LONCOCHE,-39.277661,-72.719468,84.0,CRÍTICO
LA MESILLA,CURICO,-35.190404,-71.075508,0.0,BAJO
LOS TRAGUILLOS,CURICO,-35.15827,-71.107868,0.0,BAJO
LO MAGALY-SAN LUIS,QUILLECO,-37.46096,-71.795054,62.0,ALTO
EL MEMBRILLO (CAUTIN),TRAIGUEN,-38.162666,-72.572587,100.0,CRÍTICO
CIFUENTES,YUNGAY,-37.067479,-71.778319,0.0,BAJO
EL PINARCITO,PUREN,-38.080448,-73.025722,100.0,CRÍTICO
